# OrderedDict([('code', u'142610'), ('alder (opsjonalt)', u'22'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_15_1414'), ('expName', 'StroopMW'), ('frameRate', 59.960346190239193)])
subj,trial,time,color,condition,correct,response,RT
142610,0,1.81195973287,yellow,neutral,correct,k,1.44220539068
142610,1,3.8329658308,blue,neutral,correct,j,1.02132183153
142610,2,5.85619187729,red,incongruent,correct,d,0.614022070633
142610,3,7.87629301444,blue,neutral,incorrect,k,1.12185994399
142610,4,9.89922636734,green,congruent,correct,f,0.987193589073
142610,5,11.9356185051,blue,incongruent,correct,j,0.710823433237
142610,6,13.9571370301,yellow,congruent,correct,k,0.59315805283
142610,7,15.9777045143,blue,neutral,correct,j,0.716351757954
142610,8,17.9977117847,green,incongruent,correct,f,0.600722859283
142610,9,20.0181474288,green,neutral,correct,f,0.595972775231
142610,10,22.0395575804,red,congruent,correct,d,0.478612888415
142610,11,24.0598554111,red,neutral,correct,d,0.458261297717
142610,12,26.0799710549,red,neutral,correct,d,0.438171680576
142610,13,28.0997372584,red,incongruent,correct,d,0.978701208489
142610,14,30.1196306088,blue,congruent,correct,j,1.23076755692
142610,15,32.1410966537,blue,incongruent,correct,j,0.921041425954
142610,16,34.1611239775,yellow,neutral,correct,k,0.741250765866
142610,17,36.1819815953,yellow,congruent,correct,k,0.976485953266
142610,18,38.2015340386,red,incongruent,correct,d,0.764871052692
142610,19,40.2228063768,blue,incongruent,correct,j,0.839350049577
142610,20,45.595709095,blue,probe,-1,2,-1
142610,21,47.9068739472,green,incongruent,incorrect,j,1.3952656173
142610,22,49.9280984986,blue,incongruent,incorrect,k,0.926137536972
142610,23,51.9495931303,red,congruent,correct,d,1.00064768055
142610,24,53.9701414145,green,neutral,correct,f,1.01233665053
142610,25,55.9935726879,blue,incongruent,incorrect,f,1.0686733386
142610,26,58.0138013984,yellow,neutral,correct,k,0.888346358053
142610,27,60.0353310168,yellow,congruent,correct,k,1.20281531974
142610,28,62.0554918874,blue,congruent,correct,j,0.606749531093
142610,29,64.075835798,yellow,neutral,correct,k,1.11430324421
142610,30,66.0957329884,yellow,incongruent,correct,k,1.03041581262
142610,31,68.1172941801,yellow,congruent,correct,k,0.577172545854
142610,32,70.1372289171,green,incongruent,incorrect,j,1.02089175116
142610,33,72.1578642414,yellow,neutral,correct,k,0.824278463384
142610,34,74.1819696486,green,congruent,correct,f,0.848248190508
142610,35,76.2018531856,blue,congruent,incorrect,k,1.03634349768
142610,36,78.2216705892,yellow,incongruent,correct,k,1.11244894929
142610,37,80.2427432471,red,congruent,correct,d,0.627623788903
142610,38,82.2661395338,yellow,incongruent,incorrect,f,1.08421767187
