# OrderedDict([('code', u'301375'), ('alder (opsjonalt)', u'20'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_15_1411'), ('expName', 'StroopMW'), ('frameRate', 59.962723988705427)])
subj,trial,time,color,condition,correct,response,RT
301375,0,1.8128175732,red,congruent,correct,d,0.817822371062
301375,1,3.83568647011,green,congruent,correct,f,0.778978227636
301375,2,5.85685168774,red,congruent,correct,d,0.533880945544
301375,3,7.8788365317,red,incongruent,incorrect,k,0.944137410501
301375,4,9.9001549226,red,congruent,correct,d,0.394554711656
301375,5,11.9372138935,green,congruent,correct,f,0.677427764298
301375,6,13.9574660448,green,neutral,correct,f,0.817159758011
301375,7,15.9772458764,blue,congruent,correct,j,0.717490467205
301375,8,17.9996352002,blue,incongruent,correct,j,1.07900711296
301375,9,20.0204846846,yellow,neutral,correct,k,0.994310829095
301375,10,22.0401501695,blue,congruent,correct,j,0.654535827398
301375,11,24.0624725067,green,congruent,correct,f,0.552492137604
301375,12,26.0852663103,yellow,incongruent,correct,k,0.785527131507
301375,13,28.1080025139,blue,incongruent,correct,j,0.970745612482
301375,14,30.1276193589,blue,congruent,correct,j,0.96697473409
301375,15,32.149931456,yellow,congruent,correct,k,0.784670385206
301375,16,34.1717746467,green,incongruent,correct,f,0.746910401318
301375,17,36.1918851448,green,neutral,correct,f,0.758748689599
301375,18,38.2116304164,yellow,incongruent,correct,k,1.44301335765
301375,19,40.2339770735,yellow,congruent,correct,k,0.764660580413
301375,20,42.2540018116,blue,congruent,correct,j,0.616876536798
301375,21,44.2763655354,yellow,congruent,correct,k,0.65826190581
301375,22,46.2989959258,green,congruent,correct,f,0.635665222115
301375,23,48.3211578363,yellow,congruent,correct,k,0.661503291092
301375,24,50.3423815073,blue,incongruent,correct,j,1.07254524905
301375,25,52.3622594721,blue,congruent,correct,j,0.460362043577
301375,26,54.386609755,yellow,incongruent,correct,k,0.900031615987
301375,27,56.409257212,blue,incongruent,correct,j,0.925465631801
301375,28,58.4304151764,red,congruent,incorrect,f,0.696263809594
301375,29,60.4515833807,red,congruent,correct,d,0.579216392867
301375,30,62.4742999576,blue,incongruent,correct,j,1.06834941084
301375,31,64.4950013888,red,neutral,correct,d,0.791838808815
301375,32,66.5174367926,yellow,congruent,correct,k,1.02518142926
301375,33,68.5387479301,yellow,incongruent,correct,k,0.636008261969
301375,34,70.5608804007,yellow,congruent,correct,k,0.53371155895
301375,35,72.5840334575,red,incongruent,correct,d,0.766583992921
301375,36,74.606975741,yellow,congruent,correct,k,0.791615235579
301375,37,76.6267577059,yellow,incongruent,correct,k,0.707996284589
301375,38,78.6474612704,blue,congruent,correct,j,0.62314170746
301375,39,82.8447906796,blue,probe,-1,2,-1
301375,40,85.1565691065,red,neutral,correct,d,0.866071523807
301375,41,87.1778456841,red,congruent,correct,d,0.492728963101
301375,42,89.1983679154,red,neutral,correct,d,0.424250272317
301375,43,91.2184020401,yellow,incongruent,correct,k,0.644192578478
301375,44,93.2396325378,green,incongruent,correct,f,0.926996937815
301375,45,95.2603096489,blue,neutral,correct,j,0.538307183655
301375,46,97.2828427593,yellow,congruent,correct,k,0.547957526203
301375,47,99.3027723508,yellow,incongruent,correct,k,0.447924288885
301375,48,101.325639968,green,congruent,correct,f,0.697235329179
301375,49,103.348596331,red,incongruent,correct,d,0.642016579404
301375,50,105.370637069,yellow,congruent,correct,k,0.619970722146
301375,51,107.392993966,red,neutral,correct,d,0.549601472168
301375,52,109.415956303,green,congruent,incorrect,j,0.894642818286
301375,53,111.439116186,green,congruent,correct,f,0.599785557428
301375,54,113.459551377,yellow,neutral,incorrect,d,0.675075978634
301375,55,115.478148916,blue,congruent,correct,j,0.960582843483
301375,56,117.501072426,green,congruent,correct,f,0.873579573941
301375,57,119.52348223,blue,incongruent,correct,j,0.947155222544
301375,58,121.544275821,red,neutral,correct,d,0.574583648176
301375,59,123.564760079,blue,neutral,correct,j,0.649935936028
301375,60,125.587707483,green,congruent,correct,f,0.611026939296
301375,61,127.60904678,yellow,incongruent,correct,k,1.18166136249
301375,62,129.631495411,green,incongruent,correct,f,1.0791376729
301375,63,131.653054015,red,congruent,correct,d,0.577656500202
301375,64,133.676481418,green,congruent,none,none,-1
301375,65,135.691091332,green,congruent,correct,f,0.651535508678
301375,66,137.714754255,yellow,incongruent,incorrect,f,0.819899810176
301375,67,139.734806726,blue,congruent,correct,j,0.65592164014
301375,68,142.56271848,red,probe,-1,1,-1
301375,69,144.87479088,yellow,neutral,correct,k,1.03596585132
301375,70,146.895054125,blue,congruent,correct,j,1.09562449254
301375,71,148.915361316,green,neutral,correct,f,0.6594535853
301375,72,150.938351386,blue,incongruent,correct,j,0.956327271968
301375,73,152.960769297,yellow,congruent,correct,k,0.853787369051
301375,74,154.982862941,yellow,congruent,correct,k,0.383751089601
301375,75,157.003520425,yellow,neutral,correct,k,0.411064571279
301375,76,159.026500682,red,incongruent,correct,d,0.676118324856
301375,77,161.047135127,yellow,neutral,incorrect,j,0.479466035431
301375,78,163.069682744,red,incongruent,correct,d,0.968859319953
301375,79,165.089488602,green,incongruent,correct,f,0.789078276663
301375,80,167.11005478,blue,neutral,correct,j,0.512632101276
301375,81,169.130543304,yellow,neutral,correct,k,0.524031776411
301375,82,171.151286549,green,neutral,correct,f,0.791485955629
301375,83,173.17209934,yellow,neutral,correct,k,0.914455503163
301375,84,175.19499085,blue,incongruent,correct,j,0.667687821788
301375,85,177.217433081,blue,incongruent,correct,j,0.533301532458
301375,86,179.240753391,green,congruent,correct,f,0.733874886879
301375,87,181.261130555,blue,congruent,correct,j,0.713456762256
301375,88,183.284263559,green,congruent,correct,f,0.674529418869
301375,89,185.30555379,red,congruent,correct,d,0.589010095355
301375,90,187.325680074,blue,congruent,incorrect,k,0.568888930607
301375,91,190.349483371,blue,probe,-1,2,-1
301375,92,192.662735931,yellow,congruent,correct,k,1.0238327365
301375,93,194.685618907,green,congruent,correct,f,0.585102257024
301375,94,196.708380711,yellow,congruent,correct,k,0.738351471638
301375,95,198.730989768,green,neutral,correct,f,0.731583261193
301375,96,200.753082559,red,congruent,correct,d,0.565487118725
301375,97,202.774227296,blue,incongruent,correct,j,0.816297038378
301375,98,204.794738008,yellow,neutral,correct,k,0.779845213936
301375,99,206.817670051,blue,incongruent,incorrect,f,0.612897445164
301375,100,208.838426522,red,neutral,correct,d,0.65636963995
301375,101,210.859327207,red,neutral,correct,d,0.53942334318
301375,102,212.880326878,yellow,neutral,correct,k,0.790331396125
301375,103,214.903051988,green,incongruent,correct,f,1.40778521268
301375,104,216.923896352,yellow,neutral,incorrect,j,0.55463101669
301375,105,218.944514157,yellow,neutral,correct,k,0.59805030483
301375,106,220.965166095,green,neutral,correct,f,1.20135884742
301375,107,222.985722033,red,neutral,correct,d,0.604836008606
301375,108,225.006544211,green,neutral,correct,f,0.968024333644
301375,109,227.026913695,blue,congruent,incorrect,k,0.627785972145
301375,110,229.048870379,red,neutral,correct,d,0.781690546479
301375,111,231.070217357,red,congruent,correct,d,1.46462273509
301375,112,233.090602201,red,neutral,correct,d,0.612043685527
301375,113,235.111977339,red,congruent,correct,d,0.542688195121
301375,114,237.134193009,red,incongruent,correct,d,0.936530373747
301375,115,239.155839507,green,incongruent,correct,f,1.10670288781
301375,116,241.176660405,yellow,neutral,correct,k,0.750030613322
301375,117,243.197781249,red,neutral,correct,d,0.792926381684
301375,118,245.218540707,blue,neutral,correct,j,0.580027912521
301375,119,247.808770642,green,probe,-1,2,-1
301375,120,250.138421274,green,congruent,correct,f,1.08419580408
301375,121,252.159816892,red,congruent,correct,d,0.50270015885
301375,122,254.180524296,green,neutral,correct,f,0.546015767031
301375,123,256.200965034,red,neutral,correct,d,0.637664581263
301375,124,258.221660492,green,neutral,correct,f,0.824875168055
301375,125,260.24304587,green,neutral,correct,f,0.451476287373
301375,126,262.264232847,red,congruent,correct,d,0.57450727488
301375,127,264.285482545,green,incongruent,correct,f,0.393025112309
301375,128,266.308350162,blue,incongruent,correct,j,0.898230656756
301375,129,268.3288421,blue,neutral,correct,j,0.477930889414
301375,130,270.348985451,blue,congruent,correct,j,0.537551130645
301375,131,272.368965389,blue,congruent,correct,j,0.43764503994
301375,132,274.389357487,yellow,incongruent,correct,k,0.561181627232
301375,133,276.409662972,red,incongruent,correct,d,0.956914365051
301375,134,278.430753096,blue,incongruent,correct,j,0.567738211099
301375,135,280.451274047,green,neutral,correct,f,0.563244559682
301375,136,282.474257718,green,congruent,correct,f,0.604337235483
301375,137,284.495329495,green,neutral,correct,f,0.48727573876
301375,138,286.515471567,yellow,incongruent,correct,k,0.979145395562
301375,139,288.61009126,green,probe,-1,3,-1
301375,140,290.921192994,blue,congruent,none,none,-1
301375,141,292.942958104,red,congruent,correct,d,0.647564950374
