# OrderedDict([('code', u'342919'), ('alder (opsjonalt)', u'22'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_16_1413'), ('expName', 'StroopMW'), ('frameRate', 59.927971465392709)])
subj,trial,time,color,condition,correct,response,RT
342919,0,1.81360706525,yellow,congruent,correct,k,0.817205567306
342919,1,3.83506538445,red,incongruent,correct,d,0.667951785021
342919,2,5.85460541277,blue,neutral,incorrect,f,0.984262420148
342919,3,7.87355152186,green,incongruent,correct,f,0.821276815434
342919,4,9.89317261674,green,neutral,correct,f,0.561702961022
342919,5,11.9341453643,yellow,incongruent,correct,k,0.584705811576
342919,6,13.9556881634,red,incongruent,correct,d,0.659129609652
342919,7,15.9750634986,green,incongruent,correct,f,0.863756974388
342919,8,17.9944934471,yellow,incongruent,correct,k,1.084643305
342919,9,20.0158860597,red,incongruent,correct,d,0.742971635664
342919,10,22.0374762187,green,incongruent,correct,f,0.785562727811
342919,11,24.0592937908,green,congruent,correct,f,0.571705721552
342919,12,26.0786119527,blue,neutral,correct,j,0.68022910264
342919,13,28.0998735788,blue,incongruent,correct,j,0.818971965047
342919,14,30.1207904587,green,congruent,correct,f,0.558361311967
342919,15,32.141156086,blue,incongruent,correct,j,0.681657154142
342919,16,34.1641969098,green,incongruent,incorrect,j,0.562586586551
342919,17,36.1829808858,blue,congruent,correct,j,1.18384872467
342919,18,38.2045044849,blue,incongruent,correct,j,0.5706283896
342919,19,40.2364191107,green,neutral,correct,f,0.746355524665
342919,20,42.2561302322,blue,neutral,correct,j,0.63066457941
342919,21,44.2772224718,yellow,congruent,correct,k,0.513567769296
342919,22,46.2993195102,green,congruent,correct,f,1.2757517537
342919,23,48.3192798047,green,incongruent,correct,f,0.919545702985
342919,24,50.3394030856,red,congruent,correct,d,0.451712275142
342919,25,52.3600276992,red,congruent,correct,d,0.543017971599
342919,26,54.3810994589,red,incongruent,correct,d,0.873719201642
342919,27,56.4004521808,green,neutral,correct,f,0.566338688426
342919,28,58.4205925283,blue,neutral,correct,j,0.514199235156
342919,29,60.4422603406,blue,incongruent,correct,j,0.81253911995
342919,30,64.2934588244,green,probe,-1,3,-1
342919,31,66.6049088791,red,neutral,correct,d,0.809885683346
342919,32,68.6258739722,red,incongruent,correct,d,0.468904786474
342919,33,70.6466939989,yellow,incongruent,correct,k,0.624149814423
342919,34,72.6683507178,green,congruent,correct,f,0.682435393144
342919,35,74.6878118129,yellow,neutral,correct,k,0.678976410905
342919,36,76.7073872545,yellow,neutral,correct,k,0.419376529862
342919,37,78.7278761883,red,congruent,correct,d,0.478880240371
342919,38,80.7471034704,yellow,neutral,correct,k,0.587674981107
342919,39,82.7684645097,blue,incongruent,correct,j,0.886630118446
342919,40,84.7886936038,green,neutral,correct,f,0.578080540057
342919,41,86.8083825386,green,neutral,correct,f,0.558370698614
342919,42,88.829918511,yellow,congruent,correct,k,0.520819386678
342919,43,90.8491291531,blue,congruent,correct,j,0.597620995046
342919,44,92.8687045947,blue,congruent,correct,j,0.466111830043
