# OrderedDict([('code', u'901381'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'mann'), ('date', u'2018_mar_16_1414'), ('expName', 'StroopMW'), ('frameRate', 59.94122882357064)])
subj,trial,time,color,condition,correct,response,RT
901381,0,1.81199829333,green,neutral,correct,f,1.15490005333
901381,1,3.83252224,green,neutral,correct,f,0.542202453333
901381,2,5.85303594667,blue,neutral,correct,j,1.16198442667
901381,3,7.87341824,yellow,neutral,correct,k,0.405427626662
901381,4,9.89568725334,red,incongruent,none,none,-1
901381,5,11.9169028267,red,congruent,correct,d,0.505744213333
901381,6,13.9473002667,blue,neutral,correct,j,0.971626239996
901381,7,15.9688674133,yellow,neutral,correct,k,0.59815808
901381,8,17.9893525333,yellow,neutral,correct,k,0.577321386663
901381,9,20.0094122667,red,incongruent,correct,d,1.10126762667
901381,10,22.0970871467,green,neutral,correct,f,0.517596159996
901381,11,24.1181312,red,congruent,correct,d,1.58486613334
901381,12,26.1488085333,yellow,neutral,correct,k,1.00990464
901381,13,28.1707528533,yellow,congruent,correct,k,0.811956053338
901381,14,30.19124864,blue,neutral,correct,j,0.791612586669
901381,15,32.21203456,red,congruent,correct,d,0.96270762667
901381,16,34.2330346667,yellow,incongruent,correct,k,1.13381546667
901381,17,36.2547165867,green,congruent,correct,f,1.28799488
901381,18,38.2751095467,yellow,neutral,correct,k,1.36357930666
901381,19,40.2959197867,yellow,neutral,correct,k,0.670815146666
901381,20,42.31654272,green,neutral,correct,f,1.01844437333
901381,21,44.3366225067,blue,congruent,correct,j,0.934062079999
901381,22,46.35646464,green,incongruent,correct,f,0.978218239994
901381,23,48.3769105067,red,neutral,correct,d,1.21383978667
901381,24,50.3967236267,yellow,incongruent,correct,k,1.32196949334
901381,25,52.41892352,green,incongruent,correct,f,1.28371669333
901381,26,54.4388701867,blue,congruent,correct,j,0.89619242667
901381,27,56.4599351467,yellow,incongruent,correct,k,1.09875242667
901381,28,58.4800247467,green,incongruent,none,none,-1
901381,29,60.5015893333,yellow,incongruent,correct,k,1.12120063999
901381,30,62.52198912,red,neutral,correct,d,0.764678400003
901381,31,64.5430318933,red,congruent,correct,d,0.791806293331
901381,32,66.56340608,blue,neutral,correct,j,1.18759125333
901381,33,68.5846877867,green,congruent,correct,f,0.798012159998
901381,34,70.60513408,blue,neutral,correct,j,1.32155648
901381,35,72.6273595733,red,incongruent,correct,d,1.12348970667
901381,36,77.0455953067,blue,probe,-1,2,-1
901381,37,79.35663488,blue,congruent,correct,j,1.41818922666
901381,38,81.3778402133,red,congruent,correct,d,0.980899839997
901381,39,83.4001416533,yellow,congruent,correct,k,1.27853482667
901381,40,85.4201489067,blue,congruent,correct,j,0.698531839997
901381,41,87.4408273067,green,neutral,correct,f,0.789909760002
901381,42,89.4614869333,red,neutral,none,none,-1
901381,43,91.48222208,blue,congruent,correct,j,1.03653333333
901381,44,93.50343552,green,incongruent,correct,f,1.06326357333
901381,45,95.52377984,blue,congruent,correct,j,0.882905173334
901381,46,97.545472,red,incongruent,correct,d,1.45323733333
901381,47,99.5667805867,red,congruent,correct,d,0.95195605333
901381,48,101.58855296,blue,incongruent,correct,j,1.266336
901381,49,103.609951573,red,congruent,correct,d,1.18079274667
901381,50,105.63203072,yellow,congruent,correct,k,1.36672085333
901381,51,107.654766933,green,incongruent,correct,f,1.05588224001
901381,52,109.675592533,yellow,neutral,correct,k,0.955078400002
901381,53,111.69608832,yellow,neutral,correct,k,0.774658559996
901381,54,113.718012587,green,incongruent,correct,f,1.15285504
901381,55,115.73817472,yellow,incongruent,correct,k,1.40452565334
901381,56,117.758612907,red,neutral,correct,d,1.25609685334
901381,57,119.78093312,yellow,congruent,correct,k,1.25003136
901381,58,121.801748053,yellow,neutral,correct,k,0.637160533333
901381,59,123.823332267,blue,incongruent,correct,j,1.01547861333
901381,60,125.843691093,green,congruent,correct,f,0.659029333336
901381,61,127.86436352,yellow,neutral,correct,k,0.862337706669
901381,62,129.885698987,red,neutral,correct,d,0.425056853339
901381,63,131.90674432,red,congruent,correct,d,0.644047786664
901381,64,133.927023787,green,neutral,correct,f,0.447652266666
901381,65,136.329117867,red,probe,-1,3,-1
901381,66,138.640807253,yellow,neutral,correct,k,1.06199082667
901381,67,140.66427776,yellow,congruent,correct,k,0.638476799999
901381,68,142.6879168,blue,incongruent,correct,j,1.03078272
901381,69,144.708244053,yellow,neutral,correct,k,0.754642773332
901381,70,146.730555733,yellow,congruent,correct,k,0.684312320001
901381,71,148.751205973,blue,neutral,correct,j,0.967520853337
901381,72,150.772630613,red,congruent,correct,d,1.05817002666
901381,73,152.796003413,red,incongruent,correct,d,1.51477887999
901381,74,154.817305173,blue,incongruent,correct,j,0.949378133329
901381,75,156.839540053,red,incongruent,incorrect,f,0.959403519999
