# OrderedDict([('code', u'282407'), ('alder (opsjonalt)', u'28'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_15_1411'), ('expName', 'StroopMW'), ('frameRate', 60.010958791867267)])
subj,trial,time,color,condition,correct,response,RT
282407,0,1.81144890756,yellow,incongruent,correct,k,0.947081431819
282407,1,3.83208760995,red,neutral,correct,d,0.622747628593
282407,2,5.85223607276,green,neutral,correct,f,0.618378992316
282407,3,7.87410997409,yellow,congruent,correct,k,0.660551542991
282407,4,9.89566600903,red,congruent,correct,d,0.542854790096
282407,5,11.9371708269,green,neutral,correct,f,0.629324262984
282407,6,13.9581440357,red,congruent,correct,d,0.576413801464
282407,7,15.9809011363,yellow,congruent,correct,k,0.937594933253
282407,8,18.0009032526,green,incongruent,correct,f,1.23756566394
282407,9,20.0239858995,yellow,incongruent,correct,k,1.11867211207
282407,10,22.0442986289,yellow,neutral,correct,k,0.682241551156
282407,11,24.0653307176,red,congruent,correct,d,0.501169065676
282407,12,26.0858358734,red,neutral,correct,d,0.544731268499
282407,13,28.1085639607,green,incongruent,correct,f,0.92193073329
282407,14,30.131982394,green,congruent,correct,f,0.706721956929
282407,15,32.1522063768,yellow,neutral,correct,k,0.542282203918
282407,16,34.1741485447,red,incongruent,correct,d,0.904335868297
282407,17,36.194942127,red,congruent,correct,d,0.595541678471
282407,18,38.2149655766,blue,congruent,correct,j,0.927744914996
282407,19,40.2386788363,green,congruent,correct,f,1.35219937946
282407,20,42.2620938563,green,congruent,correct,f,0.704369745603
282407,21,44.2832607716,green,incongruent,correct,f,1.21122797975
282407,22,46.3035086477,red,neutral,correct,d,0.646963927924
282407,23,48.323864897,green,neutral,correct,f,0.546799746728
282407,24,50.3475798634,green,congruent,correct,f,0.426892435717
282407,25,52.3683964856,red,neutral,correct,d,0.614251422507
282407,26,54.3912547061,yellow,congruent,correct,k,0.799469824451
282407,27,56.4148455127,green,congruent,correct,f,0.663867593496
282407,28,60.1595787438,blue,probe,-1,3,-1
282407,29,62.4712985845,green,neutral,none,none,-1
282407,30,64.494546778,green,congruent,incorrect,k,1.51205844304
282407,31,66.5149021739,blue,neutral,correct,j,1.36389856948
282407,32,68.536307169,yellow,incongruent,correct,k,0.94214660937
282407,33,70.5560532855,blue,congruent,correct,j,0.618478832228
282407,34,72.575830122,blue,congruent,correct,j,0.614648222167
282407,35,74.5978013032,yellow,congruent,correct,k,0.640637319993
282407,36,76.6186524854,red,congruent,correct,d,0.555971792237
282407,37,78.6396483075,green,neutral,correct,f,0.726861886411
282407,38,80.6600442368,green,neutral,correct,f,0.434424802625
282407,39,82.6804563793,yellow,neutral,correct,k,0.573954923559
282407,40,84.7004764156,green,incongruent,correct,f,0.922340759607
282407,41,86.7216749042,blue,incongruent,correct,j,1.09277176084
282407,42,88.7420981401,yellow,incongruent,correct,k,0.768333851018
282407,43,90.7636827617,blue,incongruent,correct,j,0.907009786017
282407,44,92.7847272237,red,congruent,correct,d,0.613935689442
282407,45,94.8049098198,yellow,incongruent,correct,k,0.833535715385
282407,46,96.828554813,green,congruent,correct,f,0.665884871778
282407,47,98.849987968,red,congruent,correct,d,0.612452597372
282407,48,100.87086859,yellow,neutral,correct,k,0.703629479569
282407,49,102.89432713,green,congruent,incorrect,j,0.856343162588
282407,50,104.917686684,green,congruent,correct,f,0.913033460878
282407,51,106.93760304,green,incongruent,incorrect,j,0.828830439394
282407,52,109.775957951,blue,probe,-1,1,-1
282407,53,112.089465524,yellow,congruent,correct,k,1.18110448545
282407,54,114.10973516,red,incongruent,correct,d,0.792678150247
282407,55,116.129780796,green,incongruent,correct,f,1.14083913315
282407,56,118.150565418,yellow,neutral,correct,k,0.575856148607
282407,57,120.171148654,blue,neutral,correct,j,0.71525016299
282407,58,122.191450717,green,incongruent,correct,f,1.20716014323
282407,59,124.215455816,green,congruent,correct,f,0.622925121774
282407,60,126.235842785,green,incongruent,correct,f,0.842545627696
282407,61,128.259746765,red,incongruent,correct,d,1.10665718899
282407,62,130.281815226,red,congruent,correct,d,0.492597766315
282407,63,132.302362622,yellow,neutral,correct,k,0.568076315241
282407,64,134.326203028,blue,incongruent,correct,j,1.00853673938
282407,65,136.347179224,red,neutral,correct,d,0.539559646248
282407,66,138.369748164,red,incongruent,correct,d,0.997067095836
282407,67,140.389866761,red,incongruent,correct,d,0.720856131542
282407,68,142.412696821,blue,incongruent,correct,j,0.921700760155
282407,69,144.43413851,red,congruent,correct,d,0.58056867792
282407,70,146.454262226,yellow,incongruent,correct,k,0.688144906111
282407,71,148.475415061,red,neutral,incorrect,f,0.570993006091
282407,72,150.49567147,red,neutral,correct,d,0.454718758643
282407,73,152.518240838,yellow,congruent,correct,k,0.736315105009
282407,74,154.538759647,blue,neutral,correct,j,0.843652826756
282407,75,156.561096908,yellow,congruent,correct,k,0.837305738838
282407,76,158.581160464,blue,congruent,correct,j,0.817519942386
282407,77,160.604443218,green,congruent,correct,f,0.921942253277
282407,78,162.624944533,green,neutral,correct,f,0.565638770655
282407,79,164.645404463,yellow,incongruent,correct,k,0.784938423516
282407,80,166.668935109,green,congruent,correct,f,0.649578539022
282407,81,168.689811038,red,congruent,correct,d,0.596733357452
282407,82,170.709925794,yellow,incongruent,correct,k,0.800529663553
282407,83,172.730488123,green,neutral,correct,f,0.716144028891
282407,84,176.934211469,green,probe,-1,1,-1
282407,85,179.253950077,green,incongruent,correct,f,1.4884804365
282407,86,181.274598166,blue,neutral,correct,j,0.651972990316
282407,87,183.298355372,red,incongruent,correct,d,0.852027432935
282407,88,185.319808154,yellow,incongruent,correct,k,0.926915902361
282407,89,187.340468189,green,neutral,correct,f,0.761994869768
282407,90,189.363050784,yellow,congruent,correct,k,0.515325000255
282407,91,191.384510819,yellow,incongruent,correct,k,0.717994907311
282407,92,193.405155068,yellow,neutral,correct,k,0.537187808266
282407,93,195.429106834,green,congruent,correct,f,0.577243667423
282407,94,197.450308736,blue,incongruent,correct,j,1.29237095051
282407,95,199.470405999,blue,congruent,correct,j,1.04792870577
282407,96,201.490576221,yellow,incongruent,correct,k,0.595929944808
282407,97,203.510967884,red,neutral,correct,d,0.447684311308
282407,98,205.532235919,green,incongruent,correct,f,0.82612665504
282407,99,207.552625875,yellow,incongruent,correct,k,0.997719895284
282407,100,209.575675669,green,incongruent,correct,f,0.814657864823
282407,101,211.596987224,red,congruent,correct,d,0.537613194567
282407,102,213.617136967,green,incongruent,correct,f,1.17336689206
282407,103,215.637694176,yellow,neutral,correct,k,0.896651181523
282407,104,217.657919012,blue,congruent,correct,j,0.764411081036
282407,105,219.678791527,blue,neutral,correct,j,0.519597636609
282407,106,221.699276203,red,incongruent,correct,d,0.707017210007
282407,107,223.720154692,red,neutral,correct,d,0.430320699459
282407,108,226.205314385,green,probe,-1,2,-1
282407,109,228.53506557,red,congruent,correct,d,0.73542337244
282407,110,230.556516645,red,congruent,correct,d,0.361807904592
282407,111,232.5779946,blue,incongruent,correct,j,1.06065360157
282407,112,234.598408449,blue,congruent,correct,j,0.591909894902
282407,113,236.622152002,blue,incongruent,correct,j,0.728499005018
282407,114,238.642226652,green,incongruent,correct,f,0.916089244936
282407,115,240.663267274,blue,neutral,correct,j,0.607319801748
282407,116,242.684994402,red,congruent,correct,d,0.553623420907
282407,117,244.705790544,blue,neutral,correct,j,0.580526864615
282407,118,246.726594367,yellow,neutral,correct,k,0.575961961847
282407,119,248.747634562,yellow,neutral,correct,k,0.491193607515
282407,120,250.76947177,blue,neutral,correct,j,0.628870716697
