# OrderedDict([('code', u'194849'), ('alder (opsjonalt)', u'21'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_16_1411'), ('expName', 'StroopMW'), ('frameRate', 59.955412415133424)])
subj,trial,time,color,condition,correct,response,RT
194849,0,1.81489645026,red,incongruent,incorrect,f,0.704046458821
194849,1,3.83466090496,blue,congruent,correct,j,0.828043313435
194849,2,5.85799058177,yellow,incongruent,correct,k,0.788705123792
194849,3,7.88080868589,green,congruent,correct,f,0.893842909216
194849,4,9.90314380397,red,incongruent,correct,d,0.55155172068
194849,5,11.9415885548,blue,incongruent,correct,j,0.833171840204
194849,6,13.9641754059,yellow,congruent,correct,k,0.554522596882
194849,7,15.9852552722,yellow,incongruent,correct,k,0.66152235325
194849,8,18.0061811121,red,congruent,correct,d,0.576500168747
194849,9,20.027045512,blue,incongruent,correct,j,0.571751374824
194849,10,22.0481309251,red,congruent,correct,d,0.550552895293
194849,11,24.068470099,yellow,neutral,correct,k,0.562178267079
194849,12,26.0887909263,yellow,neutral,correct,k,0.477892508294
194849,13,28.1120762299,yellow,incongruent,correct,k,0.422844472094
194849,14,30.133057963,red,congruent,correct,d,0.497913389336
194849,15,32.1556448141,green,incongruent,correct,f,0.491022304821
194849,16,34.1770988666,red,congruent,correct,d,0.5337239035
194849,17,36.1994361181,yellow,congruent,correct,k,0.495214299459
194849,18,38.2218719293,red,incongruent,correct,d,0.568800978603
194849,19,40.2425869962,red,neutral,correct,d,0.548131138392
194849,20,42.2628323036,yellow,incongruent,correct,k,0.65581270722
194849,21,44.2852553149,green,incongruent,correct,f,0.393710856049
194849,22,46.3051281428,blue,congruent,correct,j,0.645777093407
194849,23,48.3285990461,blue,incongruent,correct,j,0.526188126474
194849,24,50.3492484063,yellow,neutral,correct,k,0.489663373228
194849,25,52.3693256073,blue,congruent,incorrect,k,0.40564470744
194849,26,54.3908317131,green,incongruent,correct,f,0.831855575227
194849,27,56.4144540828,blue,incongruent,correct,j,0.408170997543
194849,28,58.437748773,red,incongruent,correct,d,0.480873624481
194849,29,60.4582799467,green,neutral,correct,f,0.716365589717
194849,30,62.48180077,blue,incongruent,correct,j,0.516835605122
194849,31,64.5042468212,green,incongruent,correct,f,0.574517024615
194849,32,66.5253744742,red,congruent,correct,d,1.32126380211
194849,33,68.5490702305,blue,incongruent,correct,j,1.05776376606
194849,34,74.7001309438,green,probe,-1,2,-1
194849,35,77.0118574782,red,neutral,correct,d,0.770739066786
194849,36,79.0355937678,green,congruent,correct,f,0.459255732152
194849,37,81.0567116074,blue,neutral,correct,j,0.470232998101
194849,38,83.0773754743,green,neutral,correct,f,0.65722753208
194849,39,85.0976762483,red,neutral,correct,d,0.572994253234
194849,40,87.1191610208,red,congruent,correct,d,0.61544369223
194849,41,89.1398709676,yellow,neutral,correct,k,0.531117400176
194849,42,91.1620366993,blue,incongruent,correct,j,0.636561531872
194849,43,93.1823229666,yellow,incongruent,correct,k,0.792276319218
194849,44,95.2029305136,red,neutral,correct,d,0.531890092512
194849,45,97.2253283516,yellow,congruent,correct,k,0.525260980998
194849,46,99.2467969108,red,congruent,incorrect,f,0.472080462401
194849,47,101.270245201,red,incongruent,correct,d,0.512324890893
194849,48,103.29165616,yellow,incongruent,correct,k,0.539078989983
194849,49,105.314083865,red,incongruent,correct,d,0.756536204965
194849,50,107.335470077,green,incongruent,correct,f,0.799425536738
194849,51,109.35712381,yellow,congruent,correct,k,0.537517818644
194849,52,111.380677059,blue,incongruent,correct,j,1.21795086769
194849,53,113.404917242,blue,incongruent,correct,j,0.441820874468
194849,54,117.090163085,red,probe,-1,1,-1
194849,55,119.402660605,red,congruent,correct,d,0.763949102147
194849,56,121.423906017,blue,incongruent,correct,j,0.854725732614
194849,57,123.445520923,blue,neutral,correct,j,0.417174079346
194849,58,125.467103402,red,neutral,correct,d,0.555637902115
194849,59,127.488774201,green,neutral,correct,f,0.405909240442
194849,60,129.508102603,blue,congruent,correct,j,0.546479087177
194849,61,131.529502469,yellow,incongruent,correct,k,0.445032817021
194849,62,133.550429162,yellow,neutral,correct,k,0.616110144714
194849,63,135.570611323,green,neutral,correct,f,0.772079225069
194849,64,137.59114335,red,neutral,correct,d,0.527772337788
194849,65,139.613069722,yellow,congruent,correct,k,0.601493416754
194849,66,141.635760253,yellow,congruent,correct,k,0.466768469203
194849,67,143.655561828,red,incongruent,correct,d,1.26321715641
194849,68,145.675913375,green,neutral,correct,f,0.746617497665
194849,69,147.699951317,yellow,incongruent,correct,k,0.594710278776
194849,70,149.723132514,green,congruent,correct,f,0.827392220934
194849,71,151.744662513,red,congruent,correct,d,0.61384454761
194849,72,153.765102381,blue,congruent,correct,j,0.769392508511
194849,73,155.785373715,yellow,neutral,correct,k,0.637134544464
194849,74,157.808440992,red,incongruent,correct,d,0.982083436269
194849,75,159.828558726,blue,congruent,correct,j,0.594034439637
194849,76,161.850721471,red,incongruent,correct,d,0.747757976198
194849,77,163.871928911,yellow,incongruent,correct,k,0.518680082758
194849,78,165.894755548,green,incongruent,correct,f,0.495722032145
194849,79,167.914707736,green,incongruent,correct,f,0.507773643381
194849,80,170.780053615,red,probe,-1,2,-1
194849,81,173.091794229,green,neutral,correct,f,0.86667025066
194849,82,175.113910041,red,congruent,correct,d,0.55662990085
194849,83,177.135399507,red,incongruent,correct,d,0.535183954969
194849,84,179.158768863,yellow,congruent,correct,k,0.639843447665
194849,85,181.179287237,red,neutral,correct,d,0.827209181174
194849,86,183.199798784,blue,neutral,correct,j,0.534692435591
194849,87,185.219663079,blue,congruent,correct,j,0.562869039532
194849,88,187.240344439,green,neutral,correct,f,0.510415559998
194849,89,189.263768409,green,congruent,correct,f,0.551023934691
194849,90,191.287224379,green,congruent,correct,f,0.463213913747
194849,91,193.310196083,red,incongruent,correct,d,0.520268134052
194849,92,195.332401495,green,neutral,incorrect,j,0.70602021629
194849,93,197.352707815,blue,neutral,correct,j,0.637980623382
194849,94,199.37249531,yellow,incongruent,correct,k,0.553934650961
194849,95,201.456644109,green,incongruent,correct,f,0.613813400982
194849,96,203.477975708,blue,incongruent,correct,j,0.896560345733
194849,97,205.498869548,green,neutral,correct,f,0.60381192046
194849,98,207.519303015,blue,neutral,correct,j,0.519150695487
194849,99,209.542686879,green,congruent,correct,f,0.767748137281
194849,100,211.563426692,blue,neutral,correct,j,0.554993636273
194849,101,213.584021866,green,neutral,correct,f,0.630371459796
194849,102,215.607356663,red,incongruent,correct,d,0.527184391874
194849,103,217.628957915,green,incongruent,correct,f,0.665517228139
194849,104,219.652623378,green,congruent,correct,f,0.529810095177
194849,105,221.674141004,red,congruent,correct,d,0.652280765076
194849,106,223.694984497,green,neutral,correct,f,0.615445825562
194849,107,226.886762385,yellow,probe,-1,3,-1
194849,108,229.200680276,blue,incongruent,correct,j,1.1897132505
194849,109,231.220378171,yellow,neutral,correct,k,0.642393631068
194849,110,233.243089182,red,incongruent,correct,d,0.73149943701
194849,111,235.266909952,green,congruent,correct,f,0.483658047582
194849,112,237.290743095,green,congruent,correct,f,0.475670431144
194849,113,239.314148718,red,incongruent,correct,d,0.564310744347
194849,114,241.336539303,red,incongruent,correct,d,0.702137554596
