# OrderedDict([('code', u'879281'), ('alder (opsjonalt)', u'22'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_15_1412'), ('expName', 'StroopMW'), ('frameRate', 59.941228826184869)])
subj,trial,time,color,condition,correct,response,RT
879281,0,1.81510741333,blue,incongruent,incorrect,f,1.04001749334
879281,1,3.83490858666,yellow,incongruent,correct,k,0.636067413332
879281,2,5.85813077333,red,incongruent,correct,d,1.33280298666
879281,3,7.87826816,blue,neutral,correct,j,0.816741973329
879281,4,9.89951402666,green,neutral,correct,f,0.875515306667
879281,5,11.9196548267,red,congruent,correct,d,0.487366826666
879281,6,13.9400635733,blue,congruent,correct,j,0.627161173332
879281,7,15.96124416,red,incongruent,correct,d,0.685704106669
879281,8,17.98135552,blue,neutral,correct,j,0.793606826664
879281,9,20.00165376,blue,congruent,correct,j,0.549309013331
879281,10,22.02209024,green,neutral,correct,f,0.672928426669
879281,11,24.0431172267,blue,incongruent,correct,j,0.619843413333
879281,12,26.0668309333,red,incongruent,correct,d,0.628340053336
879281,13,28.0866116267,red,incongruent,correct,d,0.60836608
879281,14,30.1073536,green,neutral,correct,f,0.411784533331
879281,15,32.1275400533,yellow,neutral,correct,k,0.647397546665
879281,16,34.14701696,blue,congruent,correct,j,0.436061866669
879281,17,36.1672887467,yellow,neutral,correct,k,0.67161770667
879281,18,38.18718336,blue,congruent,correct,j,0.539765333335
879281,19,40.2070673067,red,incongruent,correct,d,0.567852799999
879281,20,42.2268411733,yellow,incongruent,correct,k,0.628127573334
879281,21,44.2471812267,blue,neutral,correct,j,0.767726506667
879281,22,46.2709090133,green,congruent,correct,f,0.600372053334
879281,23,48.2945326933,green,congruent,correct,f,0.57639978666
879281,24,50.3158421333,red,congruent,correct,d,0.523141973339
879281,25,52.33918592,yellow,incongruent,correct,k,0.563759360004
879281,26,54.359488,green,neutral,correct,f,0.607622826668
879281,27,56.38246784,red,neutral,correct,d,0.568484693336
879281,28,58.4024401067,yellow,neutral,correct,k,0.676504746669
879281,29,61.9583850667,yellow,probe,-1,2,-1
879281,30,64.2705578667,yellow,congruent,correct,k,1.00043391999
879281,31,66.2937160533,green,congruent,correct,f,0.705298773333
879281,32,68.3146180267,blue,incongruent,correct,j,0.828624213333
879281,33,70.3342651733,yellow,incongruent,correct,k,0.616747093329
879281,34,72.3556130133,red,congruent,correct,d,0.579407359997
879281,35,74.37674368,red,congruent,correct,d,0.558534400006
879281,36,76.39717248,red,neutral,correct,d,0.537977599997
879281,37,78.42085504,red,incongruent,correct,d,0.802086826661
879281,38,80.44411008,green,congruent,correct,f,0.490976000001
879281,39,82.4645777067,green,neutral,correct,f,0.614559146663
879281,40,84.4859985067,yellow,incongruent,correct,k,0.592939093331
879281,41,86.5094289067,blue,incongruent,correct,j,0.857711359997
879281,42,88.52977152,red,neutral,correct,d,0.629411413334
879281,43,90.5506504533,yellow,congruent,correct,k,0.672287573332
879281,44,92.5741538133,blue,incongruent,correct,j,0.761138346665
879281,45,94.5977668267,blue,incongruent,correct,j,0.529175039999
879281,46,96.6190173867,green,incongruent,correct,f,0.684093439995
879281,47,98.6394274133,red,neutral,correct,d,0.423495679999
879281,48,100.660575573,green,incongruent,correct,f,0.994361600002
879281,49,102.680429227,red,incongruent,correct,d,0.654563839998
879281,50,104.701632427,red,congruent,correct,d,0.521440853336
879281,51,106.72201216,blue,neutral,correct,j,0.676996266666
879281,52,108.74396288,blue,incongruent,correct,j,0.494968746672
879281,53,110.763963307,blue,congruent,correct,j,0.538944
879281,54,112.784170667,blue,congruent,correct,j,0.486778879997
879281,55,114.807757653,green,congruent,correct,f,0.751530666668
879281,56,116.828166827,red,neutral,correct,d,0.50712533333
879281,57,118.84889216,yellow,neutral,correct,k,0.646120960002
879281,58,120.869293653,blue,neutral,incorrect,f,1.07367466667
879281,59,122.892936107,blue,incongruent,correct,j,0.586012160005
879281,60,124.91431552,red,congruent,correct,d,0.532891733339
879281,61,127.528928,red,probe,-1,1,-1
879281,62,129.841362347,green,incongruent,correct,f,0.725716479996
879281,63,131.86249472,yellow,neutral,correct,k,0.640583680004
879281,64,133.883027627,yellow,neutral,correct,k,0.475971413332
879281,65,135.90403456,yellow,congruent,correct,k,0.471028053333
879281,66,137.925544107,yellow,incongruent,correct,k,0.46572416
879281,67,139.945794987,red,neutral,correct,d,0.525165653336
879281,68,141.965493333,red,incongruent,correct,d,0.473454079998
879281,69,143.98900608,green,congruent,correct,f,0.498141440003
879281,70,146.010578773,yellow,congruent,correct,k,0.620616533328
879281,71,148.03177088,blue,incongruent,correct,j,0.74335829333
879281,72,150.0525824,red,neutral,correct,d,0.482646613338
879281,73,152.073328213,blue,neutral,correct,j,0.861591466673
879281,74,154.0936576,red,neutral,correct,d,0.585294080003
879281,75,156.1147392,yellow,congruent,correct,k,0.692491946662
879281,76,158.13830272,green,congruent,correct,f,0.924711679996
879281,77,160.15897984,green,neutral,correct,f,0.66417792
879281,78,162.182582613,green,congruent,correct,f,0.640597760001
879281,79,164.205636693,red,incongruent,correct,d,0.601280000003
879281,80,166.225940053,red,neutral,correct,d,0.437322239995
879281,81,168.246847147,red,incongruent,correct,d,0.43233792
879281,82,170.267926613,yellow,congruent,correct,k,0.603004159995
879281,83,172.291269547,green,congruent,correct,f,0.691744426666
879281,84,174.31196032,yellow,neutral,correct,k,0.559157759999
879281,85,176.335967147,blue,incongruent,correct,j,0.455085653331
879281,86,178.356398933,red,neutral,correct,d,0.53051562667
879281,87,181.46411776,yellow,probe,-1,1,-1
879281,88,183.774984107,red,incongruent,correct,d,0.632321706667
879281,89,185.796442027,yellow,incongruent,correct,k,0.610492586668
879281,90,187.819340373,yellow,incongruent,correct,k,0.507571626666
879281,91,189.839898453,blue,neutral,correct,j,0.391043840005
879281,92,191.861466453,yellow,congruent,correct,k,0.641480106671
879281,93,193.882758827,red,congruent,correct,d,0.588178773331
879281,94,195.903904427,blue,incongruent,incorrect,f,0.519034026671
879281,95,197.923936853,yellow,incongruent,correct,k,0.803086080006
879281,96,199.944323413,green,neutral,correct,f,0.654599253328
879281,97,201.96761984,green,congruent,correct,f,0.583335679999
879281,98,203.99145344,green,congruent,correct,f,0.623838719999
879281,99,206.012543573,red,incongruent,correct,d,0.554606506674
879281,100,208.034133333,green,incongruent,correct,f,0.884808106668
879281,101,210.054501547,blue,neutral,correct,j,0.480602880001
879281,102,212.074609493,blue,neutral,correct,j,0.508388693335
879281,103,214.096041813,red,congruent,correct,d,0.582914133331
879281,104,216.116840107,red,neutral,correct,d,0.482292480003
879281,105,218.138258347,red,congruent,correct,d,0.476776533331
879281,106,220.158437973,red,incongruent,correct,d,0.456535893332
879281,107,222.393864533,red,probe,-1,1,-1
879281,108,224.721871787,blue,incongruent,correct,j,1.1250752
879281,109,226.74214144,blue,neutral,correct,j,0.528829866664
879281,110,228.763196587,blue,neutral,correct,j,0.459764053332
879281,111,230.786807467,green,congruent,correct,f,0.596131413331
879281,112,232.808032427,red,incongruent,correct,d,0.446910719998
879281,113,234.831595947,yellow,incongruent,correct,k,0.63165482667
879281,114,236.852144213,red,neutral,correct,d,0.626796800003
879281,115,238.872168533,blue,congruent,correct,j,1.05474816
879281,116,240.893595733,red,congruent,correct,d,0.649382399999
879281,117,242.917115733,red,incongruent,correct,d,0.513906773333
